,Out Datetime,In Datetime,Name,Voltage(kV),LineType,GenFlag,Length(miles),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,District,OutageID
3400,07/17/1999 19:41,07/17/1999 19:43,Conkelley tap to Hungry Horse-Columbia Falls No 1 230kV line,230.0,T, ,1.40,2,Auto,Lightning,Lightning,KAL,116463
3401,07/17/1999 19:41,07/17/1999 19:43,Conkelley tap-Columbia Falls section of Hungry Horse-Columbia Falls No 1 230kV line,230.0,S, ,0.70,2,Auto,Lightning,Lightning,KAL,116463
3402,07/17/1999 19:41,07/17/1999 20:15,Hungry Horse-Columbia Falls No 1 230kV line,230.0,L,G,7.58,34,Auto,Lightning,Lightning,KAL,116463
3403,07/17/1999 19:41,07/17/1999 20:15,Hungry Horse-Conkelley tap section of Hungry Horse-Columbia Falls No 1 230kV line,230.0,S, ,6.90,34,Auto,Lightning,Lightning,KAL,116463
3404,07/17/1999 19:41,07/17/1999 19:41,Columbia Falls-Flathead No 1 230kV line,230.0,L, ,14.46,0,Auto,Lightning,Lightning,KAL,116539
3405,07/17/1999 21:27,07/17/1999 21:27,Samuels tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,T,G,0.10,0,Auto,Lightning,Lightning,SPK,116464
3406,07/17/1999 21:27,07/17/1999 21:27,Samuels-Bonners Ferry section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,S,G,19.40,0,Auto,Lightning,Lightning,SPK,116464
3407,07/17/1999 21:27,07/17/1999 21:27,Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,L, ,52.68,0,Auto,Lightning,Lightning,SPK,116464
3408,07/17/1999 21:27,07/17/1999 21:27,Sand Creek-Selle section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,S,G,1.30,0,Auto,Lightning,Lightning,SPK,116464
3409,07/17/1999 21:27,07/17/1999 21:27,Selle tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,T,G,0.10,0,Auto,Lightning,Lightning,SPK,116464
3410,07/17/1999 21:27,07/17/1999 21:27,Selle-Samuels section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,S,G,5.80,0,Auto,Lightning,Lightning,SPK,116464
3411,07/18/1999 04:40,07/18/1999 04:40,Haskill tap to Libby-Conkelley No 1 230kV line,230.0,T,G,0.01,0,Auto,Lightning,Lightning,KAL,116465
3412,07/18/1999 04:40,07/18/1999 04:40,Haskill-Trumbull Creek section of Libby-Conkelley No 1 230kV line,230.0,S,G,31.50,0,Auto,Lightning,Lightning,KAL,116465
3413,07/18/1999 04:40,07/18/1999 04:40,Libby-Conkelley No 1 230kV line,230.0,L, ,83.94,0,Auto,Lightning,Lightning,KAL,116465
3414,07/18/1999 04:40,07/18/1999 04:40,Libby-Haskill section of Libby-Conkelley No 1 230kV line,230.0,S,G,45.10,0,Auto,Lightning,Lightning,KAL,116465
3415,07/18/1999 04:40,07/18/1999 04:40,Trumbull Creek tap to Libby-Conkelley No 1 230kV line,230.0,T,G,0.10,0,Auto,Lightning,Lightning,KAL,116465
3416,07/18/1999 04:40,07/18/1999 04:40,Trumbull Creek-Conkelley section of Libby-Conkelley No 1 230kV line,230.0,S,G,7.34,0,Auto,Lightning,Lightning,KAL,116465
3417,07/18/1999 06:25,07/18/1999 17:53,Allston-Driscoll No 1 230kV line,230.0,L, ,20.96,688,Plan,Maintenance,,LGV,116466
3418,07/18/1999 09:10,07/18/1999 09:53,Sno-King-Maple Valley No 1 230kV line,230.0,L, ,24.84,43,Plan,Testing,,SNO COV,116467
3419,07/19/1999 06:03,07/19/1999 07:00,McNary PH-McNary No 5 230kV line,230.0,L, ,1.28,57,Plan,Foreign Request,,TRI,116475
3420,07/19/1999 06:26,07/19/1999 15:21,Allston-Driscoll No 1 230kV line,230.0,L, ,20.96,535,Plan,Maintenance,,LGV,116476
3421,07/19/1999 07:01,07/19/1999 18:52,Lakeside-Hauser section of Reedsport-Fairview No 1 115kV line,115.0,S, ,3.94,711,Plan,Fiber Optic Work,,EUG,116477
3422,07/19/1999 07:01,07/19/1999 18:52,Reedsport-Fairview No 1 115kV line,115.0,L,G,38.48,711,Plan,Fiber Optic Work,,EUG,116477
3423,07/19/1999 08:02,07/19/1999 14:39,Olympia-Shelton No 2 115kV line,115.0,L,G,19.73,397,Plan,Maintenance,,OLY,116478
3424,07/19/1999 08:02,07/19/1999 14:39,Olympia-Skookum section of Olympia-Shelton No 2 115kV line,115.0,S, ,12.77,397,Plan,Maintenance,,OLY,116478
3425,07/19/1999 08:06,07/22/1999 17:17,Alvey-Dixonville No 1 230kV line,230.0,L, ,59.40,4871,Plan,Foreign Request,,EUG,116541
3426,07/19/1999 08:09,07/19/1999 17:40,Reedsport-Fairview No 1 115kV line,115.0,L,O,38.48,571,Plan,Fiber Optic Work,,EUG,116480
3427,07/19/1999 08:09,07/19/1999 17:40,Reedsport-Lakeside section of Reedsport-Fairview No 1 115kV line,115.0,S, ,9.35,571,Plan,Fiber Optic Work,,EUG,116480
3428,07/19/1999 08:29,07/22/1999 13:42,Walla Walla-North Lewiston No 1 115kV line,115.0,L,G,80.80,4633,Plan,Maintenance,,TRI,116481
3429,07/19/1999 08:29,07/22/1999 13:42,Walla Walla-Pomeroy section of Walla Walla-North Lewiston No 1 115kV line,115.0,S, ,53.10,4633,Plan,Maintenance,,TRI,116481
3430,07/19/1999 09:03,07/19/1999 16:36,Berrydale-Tahkenitch section of Wendson-Tahkenitch No 1 115kV line,115.0,S, ,13.98,453,Plan,Maintenance,,EUG,116482
3431,07/19/1999 09:03,07/19/1999 16:36,Wendson-Tahkenitch No 1 115kV line,115.0,L,G,20.34,453,Plan,Maintenance,,EUG,116482
3432,07/19/1999 09:06,07/19/1999 17:17,Targhee-Drummond No 1 115kV line,115.0,L, ,26.80,491,Plan,Maintenance,,IDF,116483
3433,07/19/1999 09:12,07/19/1999 15:53,Alvey-Fairview No 1 230kV line,230.0,L,G,97.46,401,Plan,Maintenance,,EUG,116484
3434,07/19/1999 09:12,07/19/1999 15:53,Alvey-Martin Creek section of Alvey-Fairview No 1 230kV line,230.0,S, ,19.14,401,Plan,Maintenance,,EUG,116484
3435,07/19/1999 13:06,07/19/1999 17:07,Olympia-Grand Coulee No 1 287kV line,287.0,L, ,229.12,241,Plan,Emergency,,OLY COV WEN,116485
3436,07/20/1999 04:35,07/20/1999 04:37,La Grande-IPC Brownlee No 1 230kV line,230.0,L, ,79.30,2,Auto,Foreign Trouble,Foreign Trouble,TRI,116513
3437,07/20/1999 04:35,07/20/1999 04:37,Quartz tap to La Grande-IPC Brownlee No 1 230kV line,230.0,T,G,10.30,2,Auto,Foreign Trouble,Foreign Trouble,TRI,116513
3438,07/20/1999 07:05,07/20/1999 17:24,Targhee-Drummond No 1 115kV line,115.0,L, ,26.80,619,Plan,Maintenance,,IDF,116514
3439,07/20/1999 07:07,07/20/1999 12:32,Keeler-Tillamook No 1 115kV line,115.0,L,G,57.81,325,Plan,Maintenance,,SAL,116515
3440,07/20/1999 07:07,07/20/1999 12:32,Thatcher Junction-Timber section of Keeler-Tillamook No 1 115kV line,115.0,S, ,8.04,325,Plan,Maintenance,,SAL,116515
3441,07/20/1999 07:30,07/20/1999 14:44,Chehalis-Centralia No 1 69kV line,69.0,L, ,11.05,434,Plan,Maintenance,,OLY,116516
3442,07/20/1999 08:08,07/20/1999 15:13,Olympia-Shelton No 2 115kV line,115.0,L,G,19.73,425,Plan,Maintenance,,OLY,116517
3443,07/20/1999 08:08,07/20/1999 15:13,Olympia-Skookum section of Olympia-Shelton No 2 115kV line,115.0,S, ,12.77,425,Plan,Maintenance,,OLY,116517
3444,07/20/1999 08:27,07/20/1999 16:09,Forest Grove-Filbert section of Forest Grove-McMinnville No 1 115kV line,115.0,S, ,0.77,462,Plan,Maintenance,,SAL,116518
3445,07/20/1999 08:27,07/20/1999 16:09,Forest Grove-McMinnville No 1 115kV line,115.0,L,G,23.72,462,Plan,Maintenance,,SAL,116518
3446,07/20/1999 08:35,07/20/1999 10:59,Grandview-Prosser section of Grandview-Richland No 1 115kV line,115.0,S, ,5.50,144,Plan,Maintenance,,TRI WEN,116519
3447,07/20/1999 08:35,07/20/1999 10:59,Grandview-Richland No 1 115kV line,115.0,L,G,28.78,144,Plan,Maintenance,,TRI WEN,116519
3448,07/20/1999 08:44,07/20/1999 14:55,Cardwell-Ariel section of Cardwell-PACW Merwin No 1 115kV line,115.0,S, ,15.50,371,Plan,Foreign Request,,LGV,116520
3449,07/20/1999 08:44,07/20/1999 14:55,Cardwell-PACW Merwin No 1 115kV line,115.0,L,G,16.30,371,Plan,Foreign Request,,LGV,116520
3450,07/20/1999 09:05,07/20/1999 15:20,Alvey-Fairview No 1 230kV line,230.0,L,G,97.46,375,Plan,Maintenance,,EUG,116521
3451,07/20/1999 09:05,07/20/1999 15:20,Alvey-Martin Creek section of Alvey-Fairview No 1 230kV line,230.0,S, ,19.14,375,Plan,Maintenance,,EUG,116521
3452,07/20/1999 10:35,07/20/1999 10:45,Swan Valley-Teton No 1 115kV line,115.0,L,G,35.47,10,Plan,Switching,,IDF,116522
3453,07/20/1999 10:35,07/20/1999 10:45,Targhee-Teton section of Swan Valley-Teton No 1 115kV line,115.0,S, ,17.99,10,Plan,Switching,,IDF,116522
3454,07/20/1999 10:53,07/21/1999 17:26,Lakeside-Hauser section of Reedsport-Fairview No 1 115kV line,115.0,S, ,3.94,1833,Plan,Fiber Optic Work,,EUG,116523
3455,07/20/1999 10:53,07/21/1999 17:26,Reedsport-Fairview No 1 115kV line,115.0,L,G,38.48,1833,Plan,Fiber Optic Work,,EUG,116523
3456,07/20/1999 11:04,07/20/1999 13:25,Midway-Grandview No 1 115kV line,115.0,L,G,25.07,141,Plan,Maintenance,,TRI WEN,116524
3457,07/20/1999 11:04,07/20/1999 13:25,Sunnyside Port-Grandview section of Midway-Grandview No 1 115kV line,115.0,S, ,0.06,141,Plan,Maintenance,,WEN TRI,116524
3458,07/20/1999 11:05,07/20/1999 16:06,Hauser-Glasgow section of Reedsport-Fairview No 1 115kV line,115.0,S, ,5.81,301,Plan,Maintenance,,EUG,116525
3459,07/20/1999 11:05,07/20/1999 16:06,Reedsport-Fairview No 1 115kV line,115.0,L,O,38.48,301,Plan,Maintenance,,EUG,116525
3460,07/20/1999 15:55,07/20/1999 18:06,Blue River tap to Cougar-Thurston No 1 115kV line,115.0,T,G,0.32,131,Auto,Foreign Trouble,Foreign Trouble,EUG,116526
3461,07/20/1999 15:55,07/20/1999 18:06,Blue River-Thurston section of Cougar-Thurston No 1 115kV line,115.0,S,G,34.24,131,Auto,Foreign Trouble,Foreign Trouble,EUG,116526
3462,07/20/1999 15:55,07/20/1999 18:06,Carmen Smith tap to Cougar-Thurston No 1 115kV line,115.0,T,G,18.00,131,Auto,Foreign Trouble,Foreign Trouble,EUG,116526
3463,07/20/1999 15:55,07/20/1999 18:06,Carmen Smith-Blue River section of Cougar-Thurston No 1 115kV line,115.0,S,G,3.63,131,Auto,Foreign Trouble,Foreign Trouble,EUG,116526
3464,07/20/1999 15:55,07/20/1999 18:06,Cougar-Carmen Smith section of Cougar-Thurston No 1 115kV line,115.0,S,G,2.12,131,Auto,Foreign Trouble,Foreign Trouble,EUG,116526
3465,07/20/1999 15:55,07/20/1999 18:06,Cougar-Thurston No 1 115kV line,115.0,L, ,39.99,131,Auto,Foreign Trouble,Foreign Trouble,EUG,116526
3466,07/20/1999 16:09,07/20/1999 16:09,Buckley Station Service tap to McNary-Santiam No 2 230kV line,230.0,T,G,,0,Auto,Lightning,Lightning,TDA,116527
3467,07/20/1999 16:09,07/20/1999 16:09,Dalreed-Tumble Creek section of McNary-Santiam No 2 230kV line,230.0,S,G,136.53,0,Auto,Lightning,Lightning,TDA RED,116527
3468,07/20/1999 16:09,07/20/1999 16:09,McNary-Dalreed section of McNary-Santiam No 2 230kV line,230.0,S,G,35.95,0,Auto,Lightning,Lightning,TRI TDA,116527
3469,07/20/1999 16:09,07/20/1999 16:09,McNary-Santiam No 2 230kV line,230.0,L, ,200.43,0,Auto,Lightning,Lightning,TRI TDA RED SAL,116527
3470,07/20/1999 16:09,07/20/1999 16:09,Tumble Creek tap to McNary-Santiam No 2 230kV line,230.0,T,G,0.10,0,Auto,Lightning,Lightning,SAL,116527
3471,07/20/1999 16:09,07/20/1999 16:09,Tumble Creek-Santiam section of McNary-Santiam No 2 230kV line,230.0,S,G,27.95,0,Auto,Lightning,Lightning,SAL,116527
3472,07/20/1999 16:48,07/20/1999 16:48,Buckley Station Service tap to McNary-Santiam No 2 230kV line,230.0,T,G,,0,Auto,Lightning,Lightning,TDA,116528
3473,07/20/1999 16:48,07/20/1999 16:48,Dalreed-Tumble Creek section of McNary-Santiam No 2 230kV line,230.0,S,G,136.53,0,Auto,Lightning,Lightning,TDA RED,116528
3474,07/20/1999 16:48,07/20/1999 16:48,McNary-Dalreed section of McNary-Santiam No 2 230kV line,230.0,S,G,35.95,0,Auto,Lightning,Lightning,TRI TDA,116528
3475,07/20/1999 16:48,07/20/1999 16:48,McNary-Santiam No 2 230kV line,230.0,L, ,200.43,0,Auto,Lightning,Lightning,TRI TDA RED SAL,116528
3476,07/20/1999 16:48,07/20/1999 16:48,Tumble Creek tap to McNary-Santiam No 2 230kV line,230.0,T,G,0.10,0,Auto,Lightning,Lightning,SAL,116528
3477,07/20/1999 16:48,07/20/1999 16:48,Tumble Creek-Santiam section of McNary-Santiam No 2 230kV line,230.0,S,G,27.95,0,Auto,Lightning,Lightning,SAL,116528
3478,07/20/1999 17:45,07/20/1999 17:45,Bethel tap to Santiam-Chemawa No 1 230kV line,230.0,T,G,0.10,0,Auto,Lightning,Unknown,SAL,116529
3479,07/20/1999 17:45,07/20/1999 17:45,Santiam-Chemawa No 1 230kV line,230.0,L, ,24.40,0,Auto,Lightning,Unknown,SAL,116529
3480,07/20/1999 17:54,07/20/1999 19:32,Redmond-PGE Round Butte No 1 230kV line,230.0,L, ,23.60,98,Auto,Foreign Trouble,Foreign Trouble,RED,116530
3481,07/20/1999 18:35,07/20/1999 18:35,Sifton-Fishers Road No 1 115kV line,115.0,L, ,2.21,0,Auto,Lightning,Lightning,LGV,116531
3482,07/20/1999 18:37,07/20/1999 18:37,St Johns-Keeler No 2 115kV line,115.0,L, ,9.43,0,Auto,Lightning,Lightning,LGV SAL,116532
3483,07/20/1999 18:41,07/20/1999 18:41,Sifton-Fishers Road No 1 115kV line,115.0,L, ,2.21,0,Auto,Lightning,Lightning,LGV,116533
3484,07/20/1999 18:57,07/20/1999 18:59,Big Eddy-Parkdale section of Big Eddy-Troutdale No 1 230kV line,230.0,S, ,23.44,2,Auto,Lightning,Lightning,TDA,116534
3485,07/20/1999 18:57,07/20/1999 18:59,Big Eddy-Troutdale No 1 230kV line,230.0,L,G,77.43,2,Auto,Lightning,Lightning,TDA LGV,116534
3486,07/20/1999 18:57,07/20/1999 18:57,Parkdale tap to Big Eddy-Troutdale No 1 230kV line,230.0,T, ,0.10,0,Auto,Lightning,Lightning,TDA,116534
3487,07/20/1999 18:57,07/20/1999 18:57,Parkdale-Troutdale section of Big Eddy-Troutdale No 1 230kV line,230.0,S, ,53.99,0,Auto,Lightning,Lightning,TDA LGV,116534
3488,07/20/1999 19:26,07/20/1999 20:16,Bald Mountain tap to Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,TT, ,0.38,50,Auto,Lightning,Lightning,LGV TDA,116535
3489,07/20/1999 19:26,07/20/1999 19:26,Bald Mountain tap-Underwood section of Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,TS, ,0.99,0,Auto,Lightning,Lightning,LGV TDA,116535
3490,07/20/1999 19:26,07/20/1999 19:28,Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,L,G,45.05,2,Auto,Lightning,Lightning,LGV,116535
3491,07/20/1999 19:26,07/20/1999 19:28,Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,S, ,0.93,2,Auto,Lightning,Lightning,LGV,116535
3492,07/20/1999 19:26,07/20/1999 19:26,Camas-Alcoa section of Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,S, ,19.30,0,Auto,Lightning,Lightning,LGV,116535
3493,07/20/1999 19:26,07/20/1999 19:26,Carson tap to Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,TT, ,1.24,0,Auto,Lightning,Lightning,LGV TDA,116535
3494,07/20/1999 19:26,07/20/1999 19:26,Carson-Bald Mountain tap section of Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,TS, ,15.35,0,Auto,Lightning,Lightning,LGV TDA,116535
3495,07/20/1999 19:26,07/20/1999 19:26,North Bonneville Annex-Stevenson section of Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,TS, ,5.30,0,Auto,Lightning,Lightning,LGV TDA,116535
3496,07/20/1999 19:26,07/20/1999 19:26,Stevenson-Carson section of Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,TS, ,3.60,0,Auto,Lightning,Lightning,LGV TDA,116535
3497,07/20/1999 19:26,07/20/1999 19:26,Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,T, ,25.00,0,Auto,Lightning,Lightning,LGV TDA,116535
3498,07/20/1999 20:19,07/20/1999 20:19,Alfalfa tap to North Bonneville-Midway No 1 230kV line,230.0,T,G,0.01,0,Auto,Lightning,Lightning,TRI,116536
3499,07/20/1999 20:19,07/20/1999 20:19,Alfalfa-Outlook section of North Bonneville-Midway No 1 230kV line,230.0,S,G,8.57,0,Auto,Lightning,Lightning,WEN,116536
3500,07/20/1999 20:19,07/20/1999 20:19,North Bonneville-Alfalfa section of North Bonneville-Midway No 1 230kV line,230.0,S,G,103.61,0,Auto,Lightning,Lightning,LGV TDA WEN,116536
3501,07/20/1999 20:19,07/20/1999 20:19,North Bonneville-Midway No 1 230kV line,230.0,L, ,134.71,0,Auto,Lightning,Lightning,LGV TDA WEN TRI,116536
3502,07/20/1999 20:19,07/20/1999 20:19,Outlook tap to North Bonneville-Midway No 1 230kV line,230.0,T,G,0.10,0,Auto,Lightning,Lightning,TRI,116536
3503,07/20/1999 20:19,07/20/1999 20:19,Outlook-Midway section of North Bonneville-Midway No 1 230kV line,230.0,S,G,22.53,0,Auto,Lightning,Lightning,WEN TRI,116536
3504,07/20/1999 20:33,07/21/1999 13:06,Redmond-PGE Round Butte No 1 230kV line,230.0,L, ,23.60,993,Auto,Foreign Trouble,Foreign Trouble,RED,116537
3505,07/21/1999 03:26,07/21/1999 03:26,Lower Monumental-Ashe No 1 500kV line,500.0,L, ,39.58,0,Auto,Unknown,Unknown,TRI,116538
3506,07/21/1999 07:11,07/21/1999 17:13,Targhee-Drummond No 1 115kV line,115.0,L, ,26.80,602,Plan,Maintenance,,IDF,116542
3507,07/21/1999 07:27,07/21/1999 14:22,Chehalis-Centralia No 1 69kV line,69.0,L, ,11.05,415,Plan,Maintenance,,OLY,116543
3508,07/21/1999 07:32,07/21/1999 11:47,Hauser-Glasgow section of Reedsport-Fairview No 1 115kV line,115.0,S, ,5.81,255,Plan,Maintenance,,EUG,116544
3509,07/21/1999 07:32,07/21/1999 11:47,Reedsport-Fairview No 1 115kV line,115.0,L,O,38.48,255,Plan,Maintenance,,EUG,116544
3510,07/21/1999 07:52,07/21/1999 11:59,Olympia-South Tacoma section of Olympia-White River No 1 230kV line,230.0,S, ,36.40,247,Plan,Maintenance,,OLY,116545
3511,07/21/1999 07:52,07/21/1999 11:59,Olympia-White River No 1 230kV line,230.0,L,G,51.38,247,Plan,Maintenance,,OLY COV,116545
3512,07/21/1999 07:55,07/21/1999 08:04,Olympia-White River No 1 230kV line,230.0,L,O,51.38,9,Plan,Switching,,OLY COV,116546
3513,07/21/1999 07:55,07/21/1999 08:04,South Tacoma-White River section of Olympia-White River No 1 230kV line,230.0,S, ,15.00,9,Plan,Switching,,OLY,116546
3514,07/21/1999 07:55,07/21/1999 08:04,TPWR Cowlitz tap to Olympia-White River No 1 230kV line,230.0,T, ,6.30,9,Plan,Switching,,OLY,116546
3515,07/21/1999 07:59,07/21/1999 14:49,Olympia-Shelton No 2 115kV line,115.0,L,G,19.73,410,Plan,Maintenance,,OLY,116547
3516,07/21/1999 07:59,07/21/1999 14:49,Olympia-Skookum section of Olympia-Shelton No 2 115kV line,115.0,S, ,12.77,410,Plan,Maintenance,,OLY,116547
3517,07/21/1999 09:00,07/21/1999 15:12,Alvey-Fairview No 1 230kV line,230.0,L,G,97.46,372,Plan,Maintenance,,EUG,116548
3518,07/21/1999 09:00,07/21/1999 15:12,Martin Creek-Green Valley section of Alvey-Fairview No 1 230kV line,230.0,S, ,27.37,372,Plan,Maintenance,,EUG,116548
3519,07/21/1999 11:47,07/22/1999 18:16,Hauser-Glasgow section of Reedsport-Fairview No 1 115kV line,115.0,S, ,5.81,1829,Plan,Fiber Optic Work,,EUG,116549
3520,07/21/1999 11:47,07/22/1999 18:16,Reedsport-Fairview No 1 115kV line,115.0,L,O,38.48,1829,Plan,Fiber Optic Work,,EUG,116549
3521,07/21/1999 11:51,07/21/1999 11:57,Olympia-White River No 1 230kV line,230.0,L,O,51.38,6,Plan,Switching,,OLY COV,116550
3522,07/21/1999 11:51,07/21/1999 11:57,South Tacoma-White River section of Olympia-White River No 1 230kV line,230.0,S, ,15.00,6,Plan,Switching,,OLY,116550
3523,07/21/1999 11:51,07/21/1999 11:57,TPWR Cowlitz tap to Olympia-White River No 1 230kV line,230.0,T, ,6.30,6,Plan,Switching,,OLY,116550
3524,07/21/1999 16:07,07/21/1999 16:07,Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,115.0,S, ,1.25,0,Auto,Unknown,,WEN,116551
3525,07/21/1999 16:07,07/21/1999 16:07,Grand Coulee-Okanogan No 2 115kV line,115.0,L,G,41.05,0,Auto,Unknown,,WEN,116551
3526,07/22/1999 04:36,07/22/1999 04:36,Burns-Summer Lake section of Midpoint-Summer Lake No 1 500kV line,500.0,S,G,110.40,0,Auto,Unknown,,RED,116552
3527,07/22/1999 04:36,07/22/1999 04:36,Midpoint-Burns section of Midpoint-Summer Lake No 1 500kV line,500.0,S,G,260.40,0,Auto,Unknown,,IDF RED,116552
3528,07/22/1999 04:36,07/22/1999 04:36,Midpoint-Summer Lake No 1 500kV line,500.0,L, ,370.80,0,Auto,Unknown,,IDF RED,116552
3529,07/22/1999 05:39,07/22/1999 09:38,Bonneville PH 1-North Bonneville No 2 230kV line,230.0,L, ,0.83,239,Plan,Foreign Request,,LGV,116557
3530,07/22/1999 07:05,07/22/1999 14:23,Targhee-Drummond No 1 115kV line,115.0,L, ,26.80,438,Plan,Maintenance,,IDF,116558
3531,07/22/1999 07:13,07/22/1999 08:03,Monroe-Sammamish No 1 230kV line,230.0,L, ,27.18,50,Plan,Switching,,SNO COV,116559
3532,07/22/1999 07:13,07/22/1999 08:03,Monroe-Sno-King tap section of Monroe-Sammamish No 1 230kV line,230.0,S,G,8.90,50,Plan,Switching,,SNO,116559
3533,07/22/1999 07:13,07/22/1999 08:03,Sno-King tap to Monroe-Sammamish No 1 230kV line,230.0,T,G,12.84,50,Plan,Switching,,SNO,116559
3534,07/22/1999 07:13,07/22/1999 08:03,Sno-King tap-Sammamish section of Monroe-Sammamish No 1 230kV line,230.0,S,G,18.30,50,Plan,Switching,,SNO COV,116559
3535,07/22/1999 07:30,07/22/1999 14:35,Chehalis-Centralia No 1 69kV line,69.0,L, ,11.05,425,Plan,Maintenance,,OLY,116560
3536,07/22/1999 07:44,07/22/1999 15:02,Lakeside-Hauser section of Reedsport-Fairview No 1 115kV line,115.0,S, ,3.94,438,Plan,Maintenance,,EUG,116561
3537,07/22/1999 07:44,07/22/1999 15:02,Reedsport-Fairview No 1 115kV line,115.0,L,O,38.48,438,Plan,Maintenance,,EUG,116561
3538,07/22/1999 07:44,07/22/1999 15:02,Hauser tap to Reedsport-Fairview No 1 115kV line,115.0,T, ,1.27,438,Plan,Forced,,EUG,116562
3539,07/22/1999 07:44,07/22/1999 15:02,Reedsport-Fairview No 1 115kV line,115.0,L,T,38.48,438,Plan,Forced,,EUG,116562
3540,07/22/1999 07:58,07/22/1999 15:25,Grand Coulee-Chief Joseph No 1 230kV line,230.0,L, ,32.73,447,Plan,Foreign Request,,WEN,116563
3541,07/22/1999 08:01,07/22/1999 16:04,Olympia-Shelton No 2 115kV line,115.0,L,G,19.73,483,Plan,Maintenance,,OLY,116564
3542,07/22/1999 08:01,07/22/1999 16:04,Skookum-Kamilche section of Olympia-Shelton No 2 115kV line,115.0,S, ,2.20,483,Plan,Maintenance,,OLY,116564
3543,07/22/1999 08:38,07/22/1999 15:17,Cardwell-Ariel section of Cardwell-PACW Merwin No 1 115kV line,115.0,S, ,15.50,399,Plan,Foreign Request,,LGV,116565
3544,07/22/1999 08:38,07/22/1999 15:17,Cardwell-PACW Merwin No 1 115kV line,115.0,L,G,16.30,399,Plan,Foreign Request,,LGV,116565
3545,07/22/1999 09:11,07/22/1999 15:12,Alvey-Fairview No 1 230kV line,230.0,L,G,97.46,361,Plan,Maintenance,,EUG,116566
3546,07/22/1999 09:11,07/22/1999 15:12,Martin Creek-Green Valley section of Alvey-Fairview No 1 230kV line,230.0,S, ,27.37,361,Plan,Maintenance,,EUG,116566
3547,07/22/1999 09:18,07/22/1999 09:44,Swan Valley-Teton No 1 115kV line,115.0,L,G,35.47,26,Plan,Maintenance,,IDF,116567
3548,07/22/1999 09:18,07/22/1999 09:44,Targhee-Teton section of Swan Valley-Teton No 1 115kV line,115.0,S, ,17.99,26,Plan,Maintenance,,IDF,116567
3549,07/22/1999 11:43,07/22/1999 12:03,McNary PH-McNary No 5 230kV line,230.0,L, ,1.28,20,Plan,Foreign Request,,TRI,116568
